	RB_E_001	RB_E_002	RB_E_003	RB_E_004	RB_E_005	RB_E_006	RB_E_007	RB_E_008	RB_E_009	RB_E_011	RB_E_012	RB_E_013	RB_E_014	RB_E_015	RB_E_016	RB_E_017	RB_E_019	RB_E_020	RB_E_021	RB_E_022	RB_E_023	RB_E_025	RB_E_026	RB_E_027	RB_E_028	RB_E_029	RB_E_030	RB_E_030_IC	RB_E_032	RB_E_033	RB_E_034	RB_E_035	RB_E_036	RB_E_037	RB_E_040	RB_E_042	RB_E_044	RB_E_045	RB_E_046_IC	RB_E_048_IC	RB_E_049_IC	RB_E_050	RB_E_051	RB_E_052	RB_E_053	RB_E_054	RB_E_055	RB_E_056	RB_E_057	RB_E_058	RB_E_059	RB_E_060	RB_E_061	RB_E_063	RB_E_064	RB_E_065	RB_E_066	RB_E_067	RB_E_069_FR	RB_E_076	RB_E_077	RB_E_078	RB_E_079	RB_E_080	RB_E_081
cg00061150	0.760677417178328	0.7851876453005646	0.8103050499871828	0.7567787218322867	0.7860274563358011	0.7224582271311243	0.855305687366756	0.7620091164095372	0.8431522570772763	0.8321374789618212	0.823121387283237	0.6976038076481208	0.847589004055881	0.7472312703583062	0.8099401311413095	0.8245646365060352	0.7862602365787079	0.7894443929134589	0.8709862934918049	0.8065122840014106	0.8188533239535701	0.7833874864617179	0.8183193946634807	0.7911111111111111	0.8074712643678161	0.8417500581801257	0.8104077253218884	0.7824873539159254	0.848568608094768	0.8047241784037559	0.7654772796584325	0.7490947943253992	0.7924576542026206	0.794161504932324	0.8007708271568337	0.7814986343664648	0.8240252897787145	0.795475278233899	0.7980249033920137	0.8190458614007566	0.7729597054612395	0.7346125995655323	0.7690229233853395	0.7680736761320031	0.7922419460881	0.7917220429086766	0.7531294762408918	0.7601152737752161	0.7290793176727356	0.8206975208595955	0.7917614929449249	0.7796451914098973	0.705581019142626	0.8468857589984351	0.7819716148830073	0.7245039601535069	0.8097804549417452	0.8032199100112486	0.7838382434685937	0.7914691943127962	0.8094641178314008	0.8118982612444317	0.8100853159464521	0.8304934183961883	0.793891797556719
cg00061185	0.8826591910292351	0.8859210526315789	0.8782105800306175	0.8853288364249579	0.8610193077056879	0.8124034429485765	0.8922835879357619	0.8789941539200768	0.9121297602256699	0.9306628932186786	0.9188399523861054	0.917304189435337	0.9182888184698959	0.9049291019581364	0.9106621511152634	0.9228329809725159	0.892469268409118	0.9163738580463809	0.9214293641105316	0.9161787365177195	0.9015452538631347	0.9010202884953676	0.9149156939040207	0.9009067357512953	0.8765552914860898	0.9062302673121448	0.9011740228860158	0.9278107974244676	0.8748877581562406	0.923950356482704	0.8936423697606412	0.9058533145275035	0.9124691225432284	0.9158485273492286	0.9159305513250077	0.9044326241134751	0.9056460780598712	0.8975021533161068	0.8562803234501347	0.9123479420096651	0.9167165071770335	0.8738691490756523	0.8736878137836604	0.9039465441637085	0.9246278279216973	0.9342556597301623	0.8868147448015122	0.9000665114732291	0.9161771351107094	0.9259752616555661	0.9142676767676767	0.8314942958668412	0.8793267704033026	0.7470506592643997	0.8716319267920691	0.8093228467293305	0.8456057007125891	0.88035538005923	0.882375	0.8966285873502369	0.8705035971223022	0.8653785239151093	0.7637820512820512	0.8929171668667467	0.7770840984208593
cg00061264	0.10579825258141382	0.13660069117185045	0.09323135755258126	0.15762349280435628	0.16501182033096926	0.1774168953949375	0.14572782225126613	0.09360332573420947	0.06363560244494683	0.08019680196801968	0.1523550019462826	0.1133250311332503	0.04766079540926118	0.19374833967944743	0.06448354238572271	0.10243298969072165	0.09255926766293718	0.05978817902289033	0.16002118483770902	0.08769344141488578	0.07342239600304117	0.08196939454424484	0.07228520872927453	0.11301306828639794	0.08671403468561388	0.06870087268676116	0.08854638863705047	0.09211502018620746	0.08690249963455635	0.09072200308694907	0.07039025272935641	0.2972230472230472	0.09457773864553526	0.06543447249271228	0.06924824656722316	0.06712437585111213	0.08915527252294438	0.09151299965639675	0.080370942812983	0.13405551794177387	0.15433429118773948	0.07851035843472542	0.06175115207373272	0.13407587887225897	0.08316297326028294	0.06820516873468743	0.07855581411748114	0.0916510067114094	0.0871593752113057	0.11454112804681973	0.1100715465052284	0.14206690666432523	0.14261603375527426	0.1510386612810156	0.09190297232661428	0.06035632995840201	0.1572248381400824	0.0824751042641927	0.09463006313400014	0.09998573669947226	0.13252240717029448	0.09739130434782609	0.12061538461538461	0.10773080468852891	0.07349910702019508
cg00061306	0.8338162097912488	0.888271929166354	0.8837241096452252	0.8754351069119841	0.8710364410790346	0.8120011609345523	0.7514685946678716	0.8388196567129086	0.9038067949242734	0.807896051974013	0.9202997994299589	0.8583786676179435	0.9144390441474282	0.893837389953392	0.8987520347259902	0.8960092905405406	0.8744511812669873	0.9090619356209497	0.9069862733046506	0.8952342378830835	0.8966930855424979	0.832073514154439	0.8735926702383725	0.8680535136724493	0.8713212752912324	0.882675242689536	0.8953823050932299	0.8907953529937445	0.8827871679889617	0.8636030566314247	0.8765107015056377	0.8630684657671165	0.8137522038788267	0.8652171227376614	0.8922513727882856	0.8707296242069302	0.89972322759208	0.8646372197904232	0.8641716828055482	0.8876786929884275	0.8306531014112242	0.8708570075757576	0.8216585365853658	0.8808003811338733	0.8896035428089414	0.8833191126279863	0.8183420273509093	0.7884907709011943	0.8414642934351805	0.827244654197984	0.8350993377483443	0.8882481980570354	0.8557778174674049	0.8247995626822158	0.8250545190210807	0.8769178700361011	0.8726459712786998	0.8865510856758122	0.8274751627269613	0.8701126573889993	0.8387035812151564	0.9078258933541133	0.9041923121588665	0.9147411966501867	0.9074607329842932
cg00061413	0.12786021356261268	0.10492379835873387	0.26649746192893403	0.1065699846187651	0.19602467443454422	0.11393188854489164	0.23626153229041316	0.3831783325175396	0.5446254071661237	0.08472204554127974	0.1488563475735205	0.1362622275613523	0.5523656071480885	0.06481972428419937	0.5757365202890494	0.4330862270776434	0.4575922565033273	0.5343723907598107	0.7044668587896253	0.5060176037363032	0.5379390324718356	0.47326310174689956	0.554504438946296	0.3252673796791444	0.17424597593373964	0.21294694348327567	0.3919477693144722	0.13348148148148148	0.5814051918735892	0.6158467283649943	0.25526610993393994	0.13800841514726508	0.10723999481932392	0.4076197195519887	0.41343477454073113	0.34037809015996123	0.6469378763401381	0.10360942627025953	0.45140771637122	0.42673633790550836	0.4996043260353469	0.5285895806861499	0.32240010412599246	0.5073405805222458	0.31227699220298666	0.3885671115588013	0.13509566233386885	0.228977760809392	0.32466116217479357	0.18443704808906233	0.36959783913565425	0.11767719897523485	0.553349499848439	0.1909117733844792	0.5063029776135622	0.45746388443017655	0.5503922751961376	0.6324642556770396	0.6348744641763625	0.12314069739088028	0.4454251250367755	0.7248647109085731	0.5585450921773791	0.0809070548712206	0.46089644513137557
cg00061520	0.7558070279928529	0.6876218323586745	0.5709803921568627	0.6526908635794744	0.5945945945945946	0.46936656282450673	0.4259567387687188	0.7437956204379562	0.6083140877598152	0.9217506631299734	0.8990862137465236	0.7128767123287671	0.8704663212435233	0.8753986332574032	0.8664472137314837	0.8955633480713523	0.8805491990846682	0.8248962655601659	0.8897502153316107	0.8917084685748008	0.9070237493683678	0.7133469295263992	0.675392670157068	0.7413461538461539	0.7244270542202348	0.6573801232252879	0.8034889687018985	0.880466472303207	0.6914893617021277	0.8789940828402367	0.7193301783764107	0.6275546159267089	0.7199052132701422	0.7788343018136996	0.8631465517241379	0.8328178162697185	0.8699520876112252	0.7505291005291005	0.8299361745933704	0.6426380368098159	0.5525114155251142	0.8460658737419945	0.8145494626618903	0.8485325979909395	0.9101449275362319	0.8596053997923156	0.7631160572337043	0.8163653663177926	0.7247909493359567	0.7851776649746193	0.7934574976122254	0.5172968624296058	0.5965842167255595	0.4984646878198567	0.8004478726051256	0.7537764350453172	0.6602978364709188	0.6287590736259938	0.743511090136857	0.7626233313987232	0.7437314067148322	0.7277676950998185	0.6012698412698413	0.7703125	0.771108179419525
cg00061551	0.7902955939765756	0.6560921398262275	0.736679695535898	0.7926610212984347	0.6554859567589412	0.574718275355218	0.522207267833109	0.7916137229987293	0.5457643622200584	0.808905927455028	0.7281323877068558	0.7052966101694915	0.8443548387096774	0.8520277676287906	0.8467105263157895	0.5193798449612403	0.8584460522176786	0.8469702156795618	0.8487097914457405	0.8220307231172724	0.8421245421245421	0.7612443778110944	0.8009449465899754	0.7794358507734304	0.6812977099236641	0.6219788519637462	0.8009915014164306	0.840253342716397	0.7346278317152104	0.8060569594865624	0.7602040816326531	0.6789045445524906	0.7462537462537463	0.7856753812636166	0.5137457044673539	0.7146318732525629	0.8145240431795878	0.8077609277430865	0.632183908045977	0.4827586206896552	0.598939929328622	0.48268398268398266	0.3145235892691952	0.7835105003889032	0.5812274368231047	0.8214624881291548	0.30660550458715596	0.46552835051546393	0.5121391703307206	0.5400954653937947	0.4578174488914483	0.6928624720218851	0.7656928543229372	0.5901136014737488	0.7779422649888971	0.7293343087051939	0.676801459410155	0.7493349098433343	0.6819324211114214	0.7163151097718468	0.6182873730043541	0.6064699608958407	0.6756642766765079	0.8707169594010942	0.8120174555219872
cg00061629	0.06884272997032641	0.3892248827450012	0.07733627160663867	0.14883246429381092	0.050812645115199145	0.1024802922514901	0.10721328489880644	0.17999498621208324	0.19331823329558323	0.08500477554918816	0.46150341685649204	0.34658880237300704	0.21949484169334757	0.11043397968605725	0.21372482075793786	0.29139966273187184	0.2861519607843137	0.25122713074520303	0.25943196269605767	0.15494393476044852	0.25916936353829556	0.09203026220333713	0.10853764899699583	0.44013702063664467	0.06357944732297063	0.8042998446824164	0.2348673770120154	0.5051828390440541	0.17472494196023014	0.21506182090670664	0.7451250919793966	0.29664897870175183	0.11004717313243681	0.19855018389211662	0.2460799190692969	0.4614003590664273	0.30015082956259426	0.4612719119445577	0.3731958762886598	0.7495378927911276	0.5795348837209302	0.12122969837587007	0.14548335974643423	0.12526111071094143	0.5203599881971083	0.24253982499439083	0.06999332690739231	0.044575973365393505	0.09083207831325302	0.0634908177680113	0.037748624629707996	0.32686257446950934	0.19762355552653915	0.058001939864209505	0.1443707703875863	0.1134829697064825	0.1384745502075965	0.07248862704153926	0.04526022935468549	0.058108386565011334	0.2319403448811558	0.2379110251450677	0.09423513390830686	0.22720601724454229	0.07820401046207498
cg00061635	0.6835866482437641	0.7871134390471407	0.7540770231988362	0.7395440521083305	0.7998538486521598	0.7930080116533139	0.44047619047619047	0.7493193574734549	0.7711559734513275	0.6611634607896582	0.7926881353036644	0.7395531297970322	0.7760768956924172	0.7690992627417459	0.7861360718870347	0.7665061898211829	0.7894685802948022	0.7845055267533992	0.7925814447592068	0.7933473997765917	0.7595432665397963	0.755309998014954	0.727034677990092	0.7718582169709989	0.6001507442999812	0.7579129739454921	0.7922699673049977	0.7449768160741885	0.798274622573688	0.7840945902170392	0.7669380530973451	0.7865067710882689	0.7518248175182481	0.75	0.7913438122647775	0.7462256468082441	0.8022115384615385	0.764825199856819	0.723357908847185	0.7463814939260791	0.7558018704537582	0.7175687666370896	0.7458721520154967	0.7514945200929923	0.7602053915275995	0.7452156274803775	0.7449953599363648	0.743992310157001	0.6233747880158281	0.6389834487615917	0.7553455992043759	0.7660246533127889	0.6251552795031056	0.7406270200387848	0.7374954889931433	0.7150233587410868	0.6603580964347416	0.5655677163768214	0.6795332136445242	0.7446068197633959	0.7275426874536006	0.7809085065352475	0.7532031988993034	0.7675522780078796	0.7874974210852074
cg00061678	0.876992594452115	0.9098694069792336	0.8449066992964209	0.852018497687789	0.4793814432989691	0.8729559748427673	0.8685292866260105	0.86595409146662	0.8752598752598753	0.8481471535982814	0.878109711668575	0.860482769090633	0.9365238732708612	0.8725239186093519	0.9024872809496891	0.886608818011257	0.8910857530222573	0.8802588996763754	0.9152683565393311	0.8953856405130768	0.8886248886248886	0.8788477175049367	0.8726204165069631	0.8792047286405158	0.7145380858360179	0.8591194968553459	0.8706814147207429	0.8789108382274426	0.8771114386124023	0.9287964713295526	0.8788990825688073	0.8771797451374916	0.8719299736551372	0.8518205705705706	0.8944324905863368	0.8591559797196541	0.8777221526908636	0.8889180672268907	0.8528522265095422	0.8899755501222494	0.844198660002127	0.8628847963435946	0.877039627039627	0.86320401838196	0.8677064631956912	0.881896551724138	0.8183335187451329	0.6604860752013001	0.8665540540540541	0.7909976084728391	0.9135785772247769	0.8981481481481481	0.8363552550706822	0.753464322647363	0.8850853276784812	0.8825581395348837	0.8997668997668997	0.8414658837821422	0.8848611292215413	0.1519016697588126	0.882266833960686	0.8565891472868217	0.8690402476780186	0.897	0.8419071518193224
cg00061679	0.1327543424317618	0.23166774821544453	0.1273469387755102	0.1878458700553392	0.3713163064833006	0.17347696879643387	0.08005672295990718	0.28846371561190987	0.2612096928067163	0.525	0.41551724137931034	0.2248995983935743	0.363905325443787	0.5590551181102362	0.42431761786600497	0.22061602418745277	0.3892032809817511	0.7408450704225352	0.40186915887850466	0.6128133704735376	0.18748472256172086	0.2876508065609326	0.32063492063492066	0.45884413309982486	0.09498251606082785	0.34418604651162793	0.4	0.29360967184801384	0.37636151452282157	0.358956093770237	0.1389574663186852	0.4036222509702458	0.11713308077722107	0.17804972162504823	0.445	0.15687825763216678	0.4153196328486719	0.09855061663996423	0.3166051276717458	0.2606749311294766	0.19403984597354762	0.43470790378006874	0.3398294762484775	0.23277058279370952	0.3088193657984145	0.38802660753880264	0.28662420382165604	0.06266553660345375	0.2640901771336554	0.07359837987635899	0.049516908212560384	0.375	0.37320856516607653	0.0946969696969697	0.31386522973521064	0.22235147486497714	0.40099361249112847	0.3834755276156264	0.37518248175182484	0.47651006711409394	0.40519635065450216	0.5866900175131349	0.4160756501182033	0.30929284408828905	0.5490196078431373
cg00061695	0.7463038886818238	0.7924923157412858	0.7804846017466676	0.8180105501130369	0.7894348729637326	0.8003535882661079	0.7814367281901474	0.7698562221120476	0.7978384780516693	0.8365207796984185	0.8282466660699902	0.7569473952579248	0.8649976381672178	0.7829835507657402	0.8343034925732637	0.8256254738438211	0.829183317962906	0.8477292020373515	0.800187969924812	0.8208362863217576	0.8359276926939493	0.7763768115942029	0.7965265866209262	0.7504990019960079	0.816513149112268	0.8137420851357282	0.8150309671272035	0.8023397761953205	0.8032166508987701	0.8050114699135344	0.7663551401869159	0.7994979190064081	0.76756191596419	0.8068347067377606	0.8132171226831421	0.7820604199791655	0.8413729128014842	0.7919342586837925	0.800311860442452	0.8229942817535956	0.7910741632028002	0.7729735472219271	0.7764123082785558	0.803088803088803	0.8124089717448296	0.8255813953488372	0.779629027009437	0.787238537925206	0.7507767121437255	0.8095976947800066	0.7990086741016109	0.7374002405160162	0.5914580450371116	0.7894321200373322	0.7591608193351761	0.7677527978607507	0.6518987341772152	0.48979243673585443	0.6013255448213884	0.7867342957471712	0.7671768153695865	0.7977431303299164	0.7398730632816876	0.782053354890865	0.805685237057786
cg00061764	0.27787548364403797	0.43662758235622556	0.4387780548628429	0.6593697377916767	0.6084392850562005	0.5733235077376566	0.5997378195324449	0.7195581896551724	0.7255136644723719	0.8546099290780141	0.8169034715101802	0.6006780938029761	0.853980839114635	0.7976058931860037	0.7945629171414619	0.807277628032345	0.8120743034055727	0.7862942513803183	0.869277885235332	0.838164802556494	0.8012158054711246	0.6030443217430235	0.5926184817559066	0.5570786035553652	0.6056027699087189	0.6859046900540676	0.8030068538580588	0.8350464025546352	0.6608952702702703	0.8472733355637337	0.5740941049215792	0.471724488499174	0.5437952014694065	0.3851840560932856	0.7906598984771573	0.5106111150542977	0.7880381202760434	0.5941830958422799	0.8543492919757248	0.8291697671946423	0.8088798468166587	0.7257045260461145	0.7048511410004534	0.7423826516607192	0.8041968831970375	0.7744498777506112	0.5604379346057109	0.7652364386032727	0.6251455180442375	0.5456900612341027	0.5095603222362419	0.5462053571428571	0.489538661468486	0.599405425492382	0.5626081413350332	0.5851486722849419	0.5512535232161401	0.5064918533604889	0.5141853553093758	0.5480324074074074	0.5393736698084525	0.6372509150061001	0.511070110701107	0.5892444737710326	0.6017332328560663
cg00061769	0.052224253503960996	0.10599977056326718	0.11577350859453994	0.03904976808323931	0.07415945125379513	0.08947602131438721	0.04518245654426154	0.05725584594222834	0.026620996334354906	0.058445788738948345	0.06866677362425798	0.05682873954784763	0.05350362443907491	0.034911242603550295	0.03765556855653654	0.04574058420212267	0.057156534226902825	0.07066258138644198	0.029843808107103013	0.06512141280353201	0.06132075471698113	0.04426012918379331	0.0326219100364717	0.03855926819972049	0.06446492888102069	0.05451490447445392	0.0801820020222447	0.10956914636114248	0.03549230322393262	0.03751522533495737	0.06466815028145045	0.06784757531026188	0.07987149662124737	0.06046732861644569	0.04715382314824045	0.08205701509223029	0.035556806454639274	0.0783448604817553	0.13683511741764168	0.06470986296734901	0.04624862081647665	0.047914130795618015	0.06657046657046657	0.07675194660734148	0.0746051915048103	0.055264143874110154	0.04332634521313766	0.03973382813999616	0.0688226431338786	0.07648291881479803	0.04223251432608525	0.04349529780564263	0.06100278551532033	0.03957982705588765	0.041058142739046566	0.0644311377245509	0.10111081370449679	0.035908596300326445	0.1175115207373272	0.03163957133483998	0.037863662293211635	0.026929291374932676	0.028755990831423214	0.03622409823484267	0.03172257952372675
cg00061792	0.6849792531120332	0.720889748549323	0.7009516096375784	0.6627749117567201	0.5561323815704088	0.6075346719105775	0.2891918208373905	0.5822315228764386	0.7971283001389532	0.7667454688731284	0.8336343930635838	0.7193768257059396	0.8356378233719893	0.8018258739701626	0.8596698113207547	0.8353221957040573	0.856964656964657	0.8122044584553029	0.8251637229609049	0.8034970857618651	0.8159492273730684	0.7798184069335534	0.7563352826510721	0.7933042212518195	0.3992925918648064	0.7919401896425966	0.7813360020015011	0.6327764518695306	0.7541229385307346	0.8394557823129252	0.7217131474103585	0.7546845124282983	0.7156431462255851	0.7681007345225603	0.8578064516129033	0.733196159122085	0.8537875581887431	0.7127141950497144	0.7152327026653778	0.5555891238670695	0.5465999629423753	0.7168141592920354	0.744846908144887	0.7940310229727077	0.8264626018267095	0.8171603677221655	0.6301345609065155	0.5820217597971903	0.4954711584300016	0.6458555945657152	0.6281089617054876	0.7175499231950845	0.6801125703564728	0.6692456479690522	0.7533811988645851	0.743761412051126	0.7208638956805216	0.5904051987767585	0.7290099613742631	0.13697286694998365	0.7374436090225563	0.7683686176836861	0.7268218237314003	0.7097866576363021	0.7201870615744349
cg00061805	0.7056401074306178	0.9273056191390386	0.9386522318977014	0.6948602994155793	0.930058000682361	0.8933586779424315	0.9002231916404586	0.9445804195804196	0.9754095061778082	0.8102997631299518	0.6850462815193106	0.9561976795417829	0.973274735716831	0.7616676748406309	0.9461123164639992	0.9448927196038878	0.9457702622846493	0.9531960899139601	0.9482957025514861	0.9547774601878317	0.94385295831347	0.9583573875226109	0.9057645556059171	0.9093359762140734	0.6897675584685362	0.9302995161354821	0.9382584502456639	0.8164882524676769	0.9419357252422462	0.9403839676658807	0.9174211731548353	0.8106045116881346	0.5885906921763495	0.9413657179293954	0.9552267579160442	0.8908602999210734	0.9578639769995758	0.8733927455687461	0.9508958456389053	0.9473358116480793	0.9483376950663953	0.9397574929553412	0.9354198999827557	0.9465242796695547	0.9499775078722447	0.9394457748888129	0.8618818437288026	0.8744882407435077	0.7349228611500701	0.615453642277986	0.863608421699708	0.925360673256746	0.9403379698815956	0.7499326236356286	0.9274860839476455	0.9505089246201505	0.9124278295648808	0.8922741231614676	0.9381013666727952	0.7358086397715101	0.9280888405684554	0.9600718778077268	0.934987041836357	0.9563419117647058	0.7707243677007953
cg00061811	0.9434930519517961	0.8970486438864766	0.9271154824487027	0.9107467388231493	0.9365728704694908	0.9410612535612536	0.9004916358064105	0.9311073406537119	0.9510746812386157	0.9095278187048341	0.9313698345677304	0.9497788910535918	0.9525669468487329	0.9402661962796665	0.9324465008675535	0.9285007337633527	0.9423182233039246	0.9499859313449635	0.9595090925378482	0.9492141364586173	0.9569494694906296	0.9261070602881024	0.9644385373443983	0.9561157477083049	0.8694557297787329	0.9403537638831756	0.941996440979578	0.9007665505226481	0.9643121758458879	0.9558491966094923	0.8663423673847579	0.9251553835274852	0.9212817833507488	0.9397885994714987	0.9240009514747859	0.9219028434183002	0.9460766821299711	0.9290126246647986	0.9202982987648567	0.908909169926119	0.9012534573059495	0.9120827271654937	0.9130342183728525	0.928494171373633	0.9504382470119522	0.9392233290024542	0.9213275451617421	0.861457856161246	0.909981482587659	0.9157604149238748	0.8948546710176823	0.9468403667459019	0.9353487083593046	0.9352167007034263	0.9183380651463809	0.9186638482836643	0.9271360888743669	0.9006091401634577	0.8992150302406383	0.9271723122238587	0.9357097627295414	0.9414336917562725	0.9375669585134286	0.9554412376593411	0.9281050955414013
cg00061860	0.7122631688528004	0.7551701392930587	0.7486738405577448	0.810692412385165	0.7687497673726132	0.7747931081264414	0.6194315472455766	0.7557520180110922	0.7739718595145947	0.7388866231647635	0.775375939849624	0.6161036130438428	0.8017818574514038	0.7446864512732776	0.762797271554108	0.7776501665326748	0.7555736182071529	0.7728166915052161	0.7971255429827855	0.7645789889983462	0.7316249503377036	0.7140389314906884	0.74484750187903	0.7525919826327806	0.7515572678500703	0.8305118187916815	0.6125471806016242	0.6593545133635905	0.7684914045543804	0.7850305900927571	0.7289338568408336	0.7269077707184249	0.7057402870143508	0.7400701519959914	0.7828127008612932	0.7358004880821047	0.7866026003391747	0.767975230304652	0.736069159462556	0.8319111845123406	0.685194961912663	0.714978216849727	0.6621075039914849	0.7461111928946464	0.7289539369185387	0.7501144164759725	0.7750043759845965	0.7126184503901896	0.7248367333198681	0.7084611879082485	0.648560391860141	0.7674935957934474	0.671512801873839	0.6301439350706994	0.7342384455916426	0.6891434522259828	0.7633587786259542	0.6535749541672543	0.7556885752794735	0.7901645581660801	0.810147866079818	0.8486934078933218	0.855397951142632	0.7678314745972739	0.8490830636461705
cg00061989	0.04878204310674659	0.052134550846796225	0.05042983821837135	0.06062328312967699	0.05384615384615385	0.06434747637241102	0.06510621557828482	0.02807949151178695	0.046706042707860065	0.04149768250289687	0.03731442205726405	0.038102189781021895	0.031886742524477374	0.03251324479280064	0.04365953429830082	0.04585304759254105	0.03562976597423087	0.039018873259348275	0.03192046049188906	0.04454613373178932	0.04163616398243045	0.03971585405230869	0.039718872912502416	0.04695641875888205	0.05186395926321745	0.045611213235294115	0.043997827267789245	0.03592289719626168	0.041677369637811455	0.04585798816568047	0.0368989457444073	0.04588586146129863	0.04849755415793151	0.04017295992759817	0.03981331555386227	0.03907356022424826	0.05557358429336362	0.038946162657502864	0.038339042124872304	0.07917074763303951	0.10648801128349789	0.03405427189682966	0.03735671868526447	0.041816778178075144	0.03699536730641959	0.04546064100844844	0.03152996735884436	0.04589471515401257	0.043660212367270454	0.06100669947234244	0.04236191024165708	0.048559670781893	0.03863718738673432	0.06920919798093102	0.05157013258897418	0.033507137362167705	0.03501775811577045	0.061420345489443376	0.03805721889554225	0.06488744015483346	0.043502447708055184	0.04577785883640343	0.054843913084732895	0.0454597635173918	0.04772781918730464
cg00062020	0.34531339850488785	0.3596403596403596	0.41344725111441305	0.42523006134969327	0.3269731136166522	0.4811643835616438	0.5339276869737494	0.354127284183995	0.4000789889415482	0.3813793103448276	0.23270846800258566	0.3484301194776327	0.29861813279406807	0.24705882352941178	0.2684251357641583	0.2294553657750564	0.32364787111622556	0.2598746081504702	0.6163682864450127	0.2945797329143755	0.278941944349021	0.2952892823269048	0.275190516511431	0.266304347826087	0.3326522272170004	0.39753975397539754	0.3531808210592291	0.31765749778172137	0.3195427327163854	0.5074257425742574	0.3533424283765348	0.3917560321715818	0.35714285714285715	0.32264957264957267	0.35615866388308975	0.20267802799756543	0.42752171008684037	0.2863595302619693	0.20888071466106148	0.57356608478803	0.5335	0.22509410288582182	0.2560893098782138	0.43051631132802465	0.29538858432763626	0.3455483870967742	0.34348671419313026	0.2693009118541033	0.33895348837209305	0.3449937159614579	0.158199795431299	0.3916420118343195	0.5596196049743964	0.47343503419253025	0.3694167104571729	0.9578059071729957	0.621283255086072	0.5922367409684858	0.6304347826086957	0.4512884978001257	0.48073278584965257	0.5172189733593242	0.5639742673338098	0.4538595473012188	0.453904873752202
cg00062070	0.24168260038240919	0.3350421696709112	0.29799764428739695	0.3997594226142743	0.43610291016448754	0.3363506431634111	0.3689868804664723	0.30333985365500254	0.41090317331163545	0.62004662004662	0.6441700172314762	0.36637091538628	0.6469203609258533	0.5922502666192677	0.646875	0.6241610738255033	0.6495358090185677	0.5944645006016848	0.5950899031811895	0.5912045889101338	0.6595551520653654	0.41895659099960175	0.425851491432198	0.40610630862608055	0.37573425156977924	0.37630876616711145	0.5631270903010034	0.5144090389742287	0.4098320158102767	0.6745762711864407	0.3518370607028754	0.36006084311169056	0.3732899022801303	0.3148148148148148	0.5541718555417185	0.4292057227429699	0.5853745118920838	0.3580026024723487	0.5379769404493047	0.4414141414141414	0.4260753964485804	0.46768860835587617	0.5095541401273885	0.5818978102189781	0.6132381570408826	0.610204081632653	0.36531585220500595	0.431340313230077	0.3677751385589865	0.3892868772386845	0.4013322231473772	0.3299648506151142	0.32675831839011754	0.2923845193508115	0.3813714704803814	0.3373901284651792	0.2847508430123642	0.36626821068360105	0.3069813176007866	0.4249130572241543	0.30550973276146487	0.39176721078779275	0.29406190777005686	0.354483282674772	0.33054101221640486
cg00062072	0.8294786881743403	0.8632241076653013	0.8477191742497865	0.8499302000930665	0.8238959071976868	0.781777103772709	0.833117123795404	0.8412543713810697	0.8801329745132183	0.8283754539118953	0.8672257965686274	0.8739206243772832	0.9086258923971443	0.8802609427609428	0.8707778915046059	0.8638740872311033	0.8850394902514404	0.8772656855151045	0.9092603879109454	0.8664573521716379	0.8795839846098352	0.889422925894512	0.8807686249803118	0.8430982327654832	0.7896964468647221	0.8723370019952372	0.8808834006174305	0.7875522168006459	0.8287087611972908	0.9352643644699975	0.863158218503937	0.8003330175408377	0.8280810256766616	0.8569965983024539	0.879151061173533	0.7546605350343668	0.8578545727729232	0.859435041506556	0.8668637043076505	0.8828492136910269	0.8634316308319878	0.8409950098291245	0.8243938280675973	0.8602901116861891	0.877281460134486	0.868270079435128	0.8221964131374244	0.8171630334663801	0.829150415465491	0.8193626602009005	0.8277358187369436	0.837605424177278	0.8106603773584906	0.8152782269097784	0.8436844904727637	0.8828026209909186	0.8238441780821918	0.7853897128431682	0.8316225819186736	0.8951433672168179	0.8328908132837711	0.8221069751741492	0.8404307949918179	0.8883597545384813	0.8375504451988982
cg00062119	0.03528345968626329	0.014622555291537196	0.039059340151383834	0.031090359791266137	0.03721547613195025	0.0290865715465431	0.034316065886846506	0.1640986860761887	0.02112497891718671	0.017077430622938095	0.022614649968465628	0.0306875753920386	0.01879609802522008	0.015997866951073192	0.026364764267990073	0.02653671716684358	0.07863145258103241	0.01811933770696657	0.03332698533612645	0.023315031431527015	0.02439405785770133	0.02203844231380924	0.04527712724434036	0.02181750081932675	0.029746153092227775	0.030496148883762755	0.042543066527077185	0.038791934171263226	0.03731677654739807	0.057937554969217236	0.012893922042668702	0.027633276457613716	0.016793018335684064	0.027996700879765395	0.027195139592072905	0.031346084734257075	0.027422666754984434	0.0316408204102051	0.014658505154639175	0.08861762840837033	0.09748781402324709	0.045314397832383446	0.029059365681756575	0.02784052109050796	0.02457825235357301	0.031594634873323396	0.03376741368867353	0.04654564226103416	0.03139866793529972	0.023402384209497754	0.014463021848394706	0.0298501178848097	0.01092530657748049	0.02643042435514659	0.03376499563041233	0.0273174650999297	0.025843162823780453	0.02683750876521961	0.021487179487179486	0.016884501037751725	0.022279842504561605	0.016270018503158297	0.009649805447470816	0.054986338797814206	0.08879668049792531
